N° de factura,ID Cliente
563623,15189
554538,
538519,18037
574727,15526
558358,17965
C581390,13081
577396,17621
575213,16210
577302,17904
566625,14911
576758,16814
540981,12868
556671,17841
554071,13113
554138,14239
547672,17754
C551526,16401
C540555,16279
548318,13113
571500,
575934,
545838,14606
566326,16211
581587,12680
538113,15811
551881,13784
564532,14055
548269,
539946,13817
C558110,17731
C554537,16057
C576216,12584
549497,
575633,15355
C553397,17841
565850,14530
C566958,14420
565861,17368
539083,13317
572702,
541129,
563360,15023
548710,16678
552048,17809
562570,14079
580865,17914
565931,12683
577506,13212
565928,
C577513,18110
557771,15601
579832,17434
550169,14482
576564,15311
563715,
556183,13134
572870,13408
C576195,14606
577125,12445
537822,13523
578111,14790
C541691,13090
581125,14087
547554,17858
546682,12994
574481,18022
548661,12415
556114,12569
C545674,18223
543486,13319
552726,14920
556500,13468
543022,16771
550031,13629
537895,14299
572242,15677
C549900,17180
543598,18230
565685,15671
C562794,14112
544107,15670
551342,16099
543181,12410
551177,
542591,13089
556239,15712
C574902,
557486,
545150,14227
540996,17068
542901,14217
579571,16657
566228,13408
577811,16311
575935,17838
C540652,17406
576839,
545656,14057
560268,13880
567523,17034
578858,18145
561048,12939
574918,
569781,13199
545710,13117
570832,13058
C581462,12985
576189,14684
C558898,14952
536588,17069
548321,
C546208,12417
548806,13098
C544897,17867
C543607,15602
567364,
577173,14849
545014,18223
561648,15746
540552,16350
560290,
538863,16919
544556,13477
545400,17048
553712,13552
569877,
569914,14257
553005,14651
569716,15804
542934,13093
546331,13133
554649,16133
551662,16210
542349,15513
C579898,14299
540183,15093
556313,
568542,16750
563659,13694
556464,18281
564430,15955
538596,17990
C573949,14511
553347,14755
565459,16656
551544,12683
542507,
556259,12721
575507,17197
567408,14201
541255,17841
554083,18125
577721,13167
C562910,15671
566327,
552222,
C556673,16949
C574424,16014
543693,12897
542562,
553164,17961
548514,
550297,14056
550152,17362
C578932,15351
571309,13685
545318,14676
581187,13756
C580773,16523
C538119,13136
543920,
543010,18250
567957,16136
538149,
C542421,17180
539351,12551
581197,
551243,
568167,15706
540900,12712
541877,12559
574274,16500
556053,15400
556913,16523
577098,16839
C575588,14064
576085,15365
574945,15434
561477,
548657,12748
571431,13881
560238,17725
558448,
554357,15987
556289,
C581316,12523
564337,12649
536559,17873
564323,13694
558813,12682
C547797,17460
540365,12413
C548947,14546
576581,15955
C568410,12748
553174,16206
543359,16332
553674,12483
574442,12704
546415,17975
540698,17450
546033,13267
558925,15785
560783,15108
563384,17315
554352,
546140,
581137,17434
569869,
560033,12388
543739,15550
577541,16899
574092,16684
537534,
566258,13124
570414,17214
557787,15041
544070,15370
540651,
554301,12757
569393,
539492,
563374,13953
553214,13408
565330,16989
571890,16826
558565,14803
C556530,18109
549304,16133
570695,17489
C538720,17526
549179,
C571045,15606
575954,17211
556128,13038
558734,16498
553149,14226
546120,16945
569409,14110
C543431,12474
578016,14506
566117,17965
543024,13777
577798,17757
C573759,17193
567824,12739
C540152,12395
C562803,15628
581204,
541683,14085
556845,17511
546891,
568059,13097
581176,14646
541273,13155
542611,15415
C579438,14235
577289,12931
568726,16775
538309,15881
543270,
547537,13534
556939,
C576918,14102
545703,
C558727,12709
579456,13428
552336,15159
544195,13305
550008,15570
573870,14485
568136,13630
580904,15311
C550484,16933
C540243,12585
C558091,14808
575499,16003
568365,
567195,17451
538178,17696
542269,14442
567822,17644
575686,17716
577496,16784
569087,13095
551158,16823
569470,17673
575936,17041
562527,12647
577961,
C555337,16729
562378,15046
543673,16013
551164,17262
551652,12643
574052,16706
562145,17656
539656,
557762,15810
546100,16572
555649,15386
575675,18283
549953,12766
552614,14849
540094,14221
568701,13924
C564341,
C557655,15125
548557,15018
537009,
536841,16150
580100,16119
571052,
574547,17841
538177,
566620,13588
569825,15805
C547368,16809
544081,17819
547713,16458
542583,14051
554791,14911
553041,
539002,14527
570878,16523
561557,
540480,12480
570211,13558
536533,16955
574383,18102
575506,
575501,16218
561636,12910
572126,16313
580098,15373
570273,13373
576392,15105
C550808,14323
577409,16779
C560866,14410
553952,13391
551554,
567342,16235
572098,15117
572286,16434
545084,12458
557406,15747
550132,16933
551714,16806
556492,15939
563162,16013
575957,13170
549285,14981
C544560,17677
575193,12681
547522,
546443,12901
580114,14299
561209,
560270,16744
545226,12428
552463,14699
537382,16710
561120,15835
C560365,14390
573280,14221
554077,13972
C569547,14834
563171,16317
569108,16013
549245,15005
562128,16150
C561469,15289
563073,18235
547700,
C580597,16360
542778,14496
C551511,14311
580208,13468
571938,13669
C540366,15061
C545510,15281
544812,
536372,17850
564381,13000
C573575,14096
566564,15522
541249,13700
561584,13534
569234,17841
567179,15547
577498,15906
576662,
569496,12395
560523,15462
539268,13534
561858,18064
539984,14911
556790,15656
544475,17361
C546168,16670
C539438,16607
548364,
537400,17191
563348,13078
561699,12971
567162,16525
551317,
567859,12936
550493,15311
544591,13044
539465,16684
564378,12417
546648,
557040,14243
569487,13351
573231,15267
536587,14142
C556633,17696
577880,14515
565468,14129
560861,17660
549002,
C570889,13954
572274,14031
561105,15218
C555014,13113
558685,17706
550606,12594
543911,17829
557949,15530
567139,13563
C567624,13448
562274,12704
572069,14911
578289,17841
560397,17652
538662,15159
554868,13135
556285,13686
576519,12676
C560899,15260
537454,
542715,16403
C541821,15281
552457,16477
557261,13005
552353,17612
C554862,13468
576577,16557
550333,15410
580170,17949
552281,15704
575688,18230
536415,12838
563377,15002
564477,13854
572654,15805
575367,15114
567907,18172
567512,12720
540113,13126
581209,
573336,17372
574308,16409
574960,17091
537995,12712
556044,15764
570518,
537228,17677
549916,13717
C579905,13078
565285,16013
536993,14396
559342,14493
C547376,14227
557797,12919
552658,14534
578475,
C555889,13476
538190,17790
541783,16618
548898,17214
574060,16531
581473,12748
C539035,15535
546760,12597
554202,13546
575702,17109
C546777,17080
576553,14666
578517,16523
575906,
578941,16024
539443,14031
577031,15298
569322,16912
C581121,14087
539750,
572053,14495
540493,14867
C541254,17841
580876,14071
581122,12839
566581,16081
C539274,13408
C571316,15091
573264,14415
574096,13599
560218,
551399,17874
C574503,16191
577359,14903
543391,14475
562529,15201
554037,12415
579265,13599
581194,15298
543200,
538046,
550948,
553734,14735
566849,16341
577726,15676
575682,12826
541631,12637
552732,17428
576692,17412
559898,16225
561021,15465
575386,
580668,13685
544204,
545013,13093
546263,14156
540857,16779
575643,13267
576094,16401
C565428,12867
538208,14037
551144,13695
542414,
540824,12728
C560909,13590
566710,
557318,14911
576373,12640
560891,15106
567656,14096
566005,16426
544091,14897
549040,
C543917,12951
537041,16033
556961,16276
577340,
548652,16928
539643,
563357,13277
580134,13102
568872,12372
575718,16907
575869,14543
C569233,17841
562553,
577403,13988
568802,14834
580607,15290
C573864,15311
559121,13599
560554,16232
C569119,14194
555816,13089
577842,16353
542364,
563736,13784
556196,18065
C580957,12839
573115,
560864,14407
554099,16341
539282,16770
544637,16546
577318,17675
536522,15012
567385,14866
554163,14573
578079,13985
558556,17954
559507,15920
C576785,14109
580892,13199
551138,17061
569384,15159
C552335,12683
549440,17162
C537596,17954
544460,16931
C560643,17866
559863,15039
565119,16722
C576565,13066
556304,12840
558679,17800
556230,17402
545027,
571728,16123
575301,13804
546974,
537007,
556824,
552320,13985
569726,17419
C554516,14527
568991,18204
555845,17015
565223,15410
C577683,14493
537424,15602
578347,
576099,13021
565129,15719
C549191,16422
562612,16637
570192,17509
542630,13784
557042,13004
565235,13418
566862,13018
565760,12720
577511,17561
568168,15799
545915,17419
575925,
581101,17835
C579756,14733
543127,16748
543044,17071
544800,15687
581212,
576830,14898
570198,
572745,14085
C542540,
547501,13408
C566943,16293
555077,17975
C545843,12921
548685,
551944,14553
567206,13562
543813,16897
558386,14883
542923,14665
573553,
553509,17220
542192,14049
571181,15498
536800,14829
579499,17682
558331,17391
575050,16505
578850,13571
559165,12977
577487,15061
C544049,
560444,13764
C579547,16764
536883,
564327,16029
568877,14680
571564,16019
571222,
C570005,14462
560942,15005
580287,14594
546383,13654
574577,
569017,13813
578040,13322
537141,15570
548615,
551690,
547513,17519
572907,12827
C542589,14709
C581490,14397
541244,15535
C560435,17603
566913,17602
542616,16816
544449,16115
578524,
539096,13089
576736,13089
539825,
C561013,16705
576356,15681
549159,
571012,
552185,12921
564574,15078
543899,
580648,12628
559295,12362
C557413,14701
568236,12820
551668,
554853,16839
543648,15114
579069,14911
576073,16930
550519,13141
537208,15889
573028,16847
563105,
580526,16535
541962,12693
579175,14562
572673,13309
553715,
581232,12358
C541650,
556258,12694
C557947,13089
566975,13599
C574493,14842
544454,13301
578451,17133
564439,12841
555133,16810
545534,17652
555417,12601
563193,
C574897,
579510,14554
577299,12498
577037,
C549753,13268
542397,13328
566303,12997
561430,15172
568707,14911
568151,17506
548634,12877
565295,12794
561075,16458
551524,16401
C560561,17651
581379,13954
C557487,14796
560449,14732
574861,17368
538527,15361
572909,15821
581407,13263
570013,
554543,16091
568913,15050
571230,13717
575712,13606
543629,
551279,16013
553380,17190
558058,14766
565556,
558197,14298
579711,15060
559784,16839
545667,
553418,18257
554370,13267
563093,
C567955,17428
561516,
549342,
C540854,
574890,18229
577553,17425
575711,14560
576638,13890
573937,15830
549594,16029
540150,
C569951,16394
C550300,17243
552521,16668
558641,17865
552357,18219
545047,14147
580960,16016
578511,17975
567796,16395
560931,16365
541856,17673
547891,13266
574690,12638
569254,18116
544645,16843
C579935,14188
567806,18102
556061,
C568899,12619
542228,13113
575745,16458
C575616,15805
C542832,15694
577251,
549446,17054
C543706,15044
574314,13500
C538124,15329
C546879,16422
536527,12662
C562915,13388
556810,
553402,17898
543656,
560201,17061
567183,14769
556102,13115
577320,13880
546154,13953
536968,16013
C553370,
539261,15620
539106,16705
574756,13534
552376,16326
537159,14527
564306,17865
556808,17749
540253,13225
575589,14262
557622,17960
564713,16768
549186,15838
561103,
546848,13533
555565,15298
546236,12370
565643,13468
562603,17870
580873,15061
579253,17450
558109,12474
C546395,14214
560225,
575914,17071
577065,13890
581501,12985
572548,
560037,
541966,13854
571296,13760
C555339,16422
568131,16872
566936,18102
578674,14088
577126,12406
550450,15615
580548,12569
C568562,17002
558566,
576773,
577497,17555
580055,14298
564811,15769
569227,14051
580956,17841
557936,
576255,15993
C576647,15584
568144,14005
574011,16884
C549897,15363
550158,13989
C569989,16839
560097,13050
561226,15618
543378,18102
570184,14029
554267,
578374,
579786,12524
570246,16921
551697,16029
577039,12539
C549973,17873
C553355,
557018,14285
571122,16566
545701,17107
550919,14735
576734,17680
548549,16365
556842,13631
C557842,14159
568513,13555
537774,14060
C572469,13534
C547836,15465
574432,
549309,15114
580545,12782
544082,
542370,13004
544325,
C541824,15939
C573260,15287
537802,13455
577084,16626
578006,13363
573007,16009
C559803,16701
547932,
562386,
573414,16877
568063,15981
562545,12971
553422,16923
570168,17596
560394,14390
575322,14543
569734,14538
537034,13081
560239,13507
577724,12984
545873,13092
570015,
559349,15150
554843,13911
553996,15220
564325,13694
558539,16556
547887,16245
574841,14156
560229,14013
547052,18225
541011,15447
556267,13694
572704,
544703,
580144,12684
560922,14911
554102,14647
556322,
540154,
C538632,14085
556921,16038
574097,12471
547405,17705
537252,
551416,17874
561540,
C556295,13662
551389,12437
556121,15855
562014,14341
